종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"007590","동방아그로","1246078","1298071","51993","7676224135","7998092225","321868090"
"025820","이구산업","203667990","203692656","24666","1066617392260","1066935043916","317651656"
"204210","스타에스엠리츠","829064","965955","136891","1940836266","2255155650","314319384"
"298690","에어부산","81489098","81627776","138678","165581696845","165893048702","311351857"
"000040","KR모터스","187957939","188003545","45606","108569133462","108872637899","303504437"
"017180","명문제약","16594440","16790716","196276","28649784517","28951463040","301678523"
"007210","벽산","31642034","31864885","222851","65806182220","66104225835","298043615"
"009440","KC그린홀딩스","3516454","3872077","355623","3401676430","3699356385","297679955"
"004440","삼일씨엔에스","26965252","26976635","11383","136739532256","137034127162","294594906"
"267850","아시아나IDT","1879257","1905565","26308","22087535805","22381530085","293994280"
"117580","대성에너지","25700088","25714455","14367","238123442075","238402922820","279480745"
"012600","청호ICT","43732758","44669073","936315","6459600226","6737790426","278190200"
"298000","효성화학","234717","241244","6527","9369729700","9647240250","277510550"
"009190","대양금속","41776269","42087749","311480","67094158562","67363792158","269633596"
"003535","한화투자증권우","21725713","21730788","5075","250269588945","250536047645","266458700"
"014130","한익스프레스","5154431","5230327","75896","17883811636","18149345970","265534334"
"002620","제일파마홀딩스","7133734","7160760","27026","61098436810","61362730290","264293480"
"002600","조흥","17954","19610","1656","2814084950","3073174750","259089800"
"092780","DYP","6278035","6329082","51047","25575330584","25829739719","254409135"
"001755","한양증권우","700756","715815","15059","11742971970","11985396510","242424540"
"152550","한국ANKOR유전","791401984","791044508","-357476","260332405748","260567000106","234594358"
"001795","대한제당우","89814225","89756694","-57531","334703665069","334937280508","233615439"
"027740","마니커","227647658","227784650","136992","254505981082","254739507507","233526425"
"018670","SK가스","1197675","1215558","17883","292314828500","292543076500","228248000"
"308170","씨티알모빌리티","6048366","6079790","31424","38404778872","38632431775","227652903"
"004970","신라교역","2633879","2665256","31377","24397352460","24609425620","212073160"
"348950","제이알글로벌리츠","57856112","58561238","705126","158378427881","158590152083","211724202"
"014580","태경비케이","80549193","80477321","-71872","436402778064","436609203803","206425739"
"460850","동국씨엠","10959759","11083229","123470","68513991445","68705958595","191967150"
"014440","영보화학","28781015","28772192","-8823","143394756123","143582195657","187439534"
"139990","아주스틸","4930942","4979215","48273","18582844820","18767978079","185133259"
"031820","아이티센씨티에스","96382734","96516215","133481","61905608206","62089352590","183744384"
"071950","코아스","23735256","23801429","66173","163717747371","163895741474","177994103"
"019175","신풍제약우","5463737","5465647","1910","180814256530","180990701540","176445010"
"090080","평화산업","686071328","684981464","-1089864","1059073849893","1059248404942","174555049"
"006840","AK홀딩스","2256772","2280473","23701","24574100365","24747569320","173468955"
"005800","신영와코루","9153229","9130428","-22801","141162480005","141326068650","163588645"
"008355","남선알미우","481056","487471","6415","7876157390","8037523440","161366050"
"003080","SB성보","6317591","6376862","59271","17030201266","17186693279","156492013"
"006345","대원전선우","32003682","32010085","6403","141834880716","141989341216","154460500"
"020760","일진디스플","55265346","55332025","66679","58360221570","58510861102","150639532"
"008260","NI스틸","17985101","18025465","40364","63831613544","63981666170","150052626"
"007120","미래아이앤지","30228420","30410286","181866","29954513687","30103096403","148582716"
"010040","한국내화","5622402","5689950","67548","12626297477","12771856793","145559316"
"004270","남성","19830486","19939885","109399","22328531704","22473832044","145300340"
"004105","태양금속우","19505416","19494089","-11327","94122200037","94265921969","143721932"
"45226K","한화갤러리아우","14018245","14037985","19740","112471264870","112613482460","142217590"
"011230","삼화전자","40568172","40423118","-145054","164495202875","164633367948","138165073"
"001550","조비","8906296","8910192","3896","115719015140","115845375435","126360295"
"002920","유성기업","5564978","5614549","49571","11370333585","11486819527","116485942"
"119650","KC코트렐","8150753","8348720","197967","4468681792","4581746752","113064960"
"000540","흥국화재","69496615","69353245","-143370","314564297321","314676311440","112014119"
"004835","덕성우","7405433","7403028","-2405","71791163380","71900416030","109252650"
"462520","조선내화","4333874","4343857","9983","68758571690","68865021905","106450215"
"000325","노루홀딩스우","299295","302341","3046","10342262150","10447969200","105707050"
"001020","페이퍼코리아","17556451","17694296","137845","13606317883","13705276492","98958609"
"084680","이월드","62698587","62615019","-83568","93238555158","93334782659","96227501"
"38380K","LX홀딩스1우","444942","454792","9850","3899720560","3994113780","94393220"
"024070","WISCOM","3070794","3113216","42422","6071131621","6159374081","88242460"
"049800","우진플라임","4670227","4713072","42845","9542664723","9627225045","84560322"
"45014K","코오롱모빌리티그룹우","35127719","34856306","-271413","904582298087","904664119783","81821696"
"024890","대원화성","20173587","20242020","68433","18057313727","18133038113","75724386"
"092440","기신정기","5313715","5354150","40435","13225567106","13299966249","74399143"
"009320","아진전자부품","17995562","18065824","70262","18752960511","18824228969","71268458"
"023000","삼원강재","3040688","3077064","36376","7412834884","7482659866","69824982"
"009310","참엔지니어링","96403491","96252010","-151481","63937611014","64005040295","67429281"
"014285","금강공업우","3072540","3077955","5415","30122722510","30187398670","64676160"
"003680","한성기업","47344721","47305232","-39489","294342211371","294404443979","62232608"
"027970","한국제지","16051898","16139967","88069","13089062356","13144537301","55474945"
"006200","한국전자홀딩스","25587694","25627745","40051","19674106852","19725434929","51328077"
"357250","미래에셋맵스리츠","5371355","5412375","41020","14464819489","14515282202","50462713"
"011280","태림포장","70750721","70711473","-39248","160105442246","160155732648","50290402"
"083420","그린케미칼","93301074","93228196","-72878","738080090765","738128928140","48837375"
"088350","한화생명","189062969","190499274","1436305","608737047397","608785012344","47964947"
"012205","계양전기우","2298485","2315174","16689","16804184780","16848268375","44083595"
"002795","아모레퍼시픽홀딩스우","2186856","2192696","5840","24555529250","24596651235","41121985"
"004920","씨아이테크","46119439","45854808","-264631","67249217766","67289055203","39837437"
"26490K","크라운제과우","1908478","1910722","2244","20609042020","20639800985","30758965"
"33626L","두산퓨얼셀2우B","5172342","5165897","-6445","60670608930","60701041150","30432220"
"33637L","솔루스첨단소재2우B","14499421","14499518","97","70867410242","70897532728","30122486"
"001525","동양우","6792434","6797476","5042","44270670220","44294276095","23605875"
"000950","전방","976461","974843","-1618","35464915700","35487142495","22226795"
"009415","태영건설우","10008696","10000549","-8147","111142695285","111164029610","21334325"
"023150","MH에탄올","1253328","1258163","4835","6433974884","6454971780","20996896"
"014910","성문전자","21053571","21035190","-18381","26137298727","26157119961","19821234"
"001527","동양2우B","2308251","2311130","2879","24368542470","24388161810","19619340"
"013700","까뮤이앤씨","73688325","73650818","-37507","101890455691","101906854189","16398498"
"001515","SK증권우","3799172","3803751","4579","8559844285","8575144245","15299960"
"034300","신세계건설","42325","42926","601","767245760","778213600","10967840"
"001065","JW중외제약우","52029","52402","373","1499823350","1510181450","10358100"
"002995","금호건설우","1808951","1810656","1705","36560094470","36568853570","8759100"
"053210","스카이라이프","7685753","7762761","77008","37738541794","37744618616","6076822"
"014825","동원시스템즈우","59198","59533","335","1056717790","1062722880","6005090"
"005745","크라운해태홀딩스우","1413675","1414394","719","13900699050","13906298020","5598970"
"002785","진흥기업우B","1794930","1796455","1525","7116186855","7121388475","5201620"
"014915","성문전자우","1085797","1086189","392","5096125050","5098478680","2353630"
"004545","깨끗한나라우","278368","278453","85","3606435190","3607133370","698180"
"017040","광명전기","179648148","179626648","-21500","257257383038","257258071032","687994"
"025750","한솔홈데코","269962275","269511157","-451118","250494872787","250495362628","489841"
"00499K","롯데지주우","610425","610565","140","20990520225","20990069150","-451075"
"002787","진흥기업2우B","827393","827182","-211","7661205520","7659746270","-1459250"
"001067","JW중외제약2우B","10621","10579","-42","644432900","641921800","-2511100"
"012320","경동인베스트","1705101","1702862","-2239","105327129300","105323854500","-3274800"
"019680","대교","6906700","6942046","35346","15099269853","15094090450","-5179403"
"00781K","코리아써키트2우B","579532","578689","-843","4832622190","4826522360","-6099830"
"000145","하이트진로홀딩스우","224094","223560","-534","2888105030","2881629160","-6475870"
"001420","태원물산","1263422","1250930","-12492","4658400687","4651155168","-7245519"
"004415","서울식품우","4303054","4295164","-7890","5669328562","5661905351","-7423211"
"005257","녹십자홀딩스2우","865827","865295","-532","34355931040","34348381820","-7549220"
"003075","코오롱글로벌우","558294","557814","-480","8719796320","8710341150","-9455170"
"011155","CJ씨푸드1우","577827","577169","-658","10766066010","10755111140","-10954870"
"004255","NPC우","2420236","2415395","-4841","5998162823","5984693501","-13469322"
"006570","대림통상","5830321","5822609","-7712","16215238420","16197124830","-18113590"
"007575","일양약품우","216853","214903","-1950","2819321260","2796857640","-22463620"
"003465","유화증권우","1224503","1245504","21001","3150726035","3127378265","-23347770"
"134790","시디즈","1420749","1422158","1409","42092347850","42068944350","-23403500"
"000087","하이트진로2우B","412886","411689","-1197","6428320310","6401372320","-26947990"
"025890","한국주강","13548022","13527747","-20275","26962187003","26934567714","-27619289"
"002420","세기상사","9679577","9658844","-20733","60425681572","60392560559","-33121013"
"011090","에넥스","184073479","183812309","-261170","143014148729","142976291273","-37857456"
"002690","동일제강","5259367","5227822","-31545","8148656314","8108415247","-40241067"
"00806K","대덕1우","795609","790759","-4850","6478956090","6437650345","-41305745"
"000760","이화산업","3587346","3582472","-4874","69115367385","69061753330","-53614055"
"071840","롯데하이마트","4283673","4315824","32151","34733979480","34679758870","-54220610"
"096775","SK이노베이션우","639005","643025","4020","47739725800","47684641200","-55084600"
"005725","넥센우","766464","750108","-16356","3175602505","3117945565","-57656940"
"009460","한창제지","38094305","37976183","-118122","28705854816","28646044552","-59810264"
"013870","지엠비코리아","3628649","3617792","-10857","14054019136","13988713479","-65305657"
"128820","대성산업","205158766","205438496","279730","1329474540721","1329407109800","-67430921"
"145995","삼양사우","206203","204480","-1723","7031067450","6960098550","-70968900"
"004985","성신양회우","5338913","5330613","-8300","83292978590","83221131695","-71846895"
"002880","대유에이텍","38988679","38989779","1100","45256225684","45171061371","-85164313"
"015360","INVENI","1216268","1211788","-4480","69122870625","69032156525","-90714100"
"001450","현대해상","26635530","27377186","741656","705257542650","705158107740","-99434910"
"36328K","티와이홀딩스우","9184117","9160111","-24006","54630030832","54522676098","-107354734"
"000910","유니온","252619130","252340973","-278157","1565152923843","1565043929519","-108994324"
"005965","동부건설우","934104","932583","-1521","25310580040","25199410490","-111169550"
"012160","영흥","130384029","130096365","-287664","73469289600","73356772475","-112517125"
"001560","제일연마","1491134","1480257","-10877","14528319515","14413632540","-114686975"
"001260","남광토건","12096259","12071151","-25108","111283873390","111167265040","-116608350"
"004770","써니전자","258950458","257904324","-1046134","654104287733","653973352214","-130935519"
"090355","노루페인트우","337978","336513","-1465","4757529880","4625454840","-132075040"
"120115","코오롱인더우","1490205","1483340","-6865","34397630260","34263204675","-134425585"
"030720","동원수산","8842406","8815113","-27293","57191168951","57045610675","-145558276"
"014280","금강공업","235231493","234907815","-323678","1385294923060","1385134306833","-160616227"
"37550K","DL이앤씨우","1932218","1926032","-6186","41273193010","41105952385","-167240625"
"093370","후성","153685027","155383619","1698592","1151734293834","1151566039422","-168254412"
"014710","사조씨푸드","51515041","51379095","-135946","332896001902","332726127330","-169874572"
"017900","광전자","9123308","9023034","-100274","17079976809","16897544192","-182432617"
"079980","휴비스","13357732","13269956","-87776","39415392238","39232246052","-183146186"
"071090","하이스틸","463045999","462619651","-426348","2175912638888","2175713566033","-199072855"
"168490","한국패러랠","300084697","297591845","-2492852","39073498193","38861770301","-211727892"
"005870","휴니드","72853556","72645238","-208318","677282200545","677063802375","-218398170"
"033250","체시스","84420869","84277211","-143658","103231957885","103003297787","-228660098"
"001070","대한방직","3209290","3169511","-39779","20403777110","20172814310","-230962800"
"000885","한화우","333180","328909","-4271","16828301400","16595140400","-233161000"
"002355","넥센타이어1우B","3616814","3598394","-18420","11528252509","11291009773","-237242736"
"016450","한세예스24홀딩스","12238291","12197927","-40364","54112532256","53873618972","-238913284"
"001290","상상인증권","273117930","272297002","-820928","207783619453","207539884893","-243734560"
"025560","미래산업","92289432","92806375","516943","133593889604","133349219356","-244670248"
"101140","인바이오젠","8590374","8552383","-37991","89146924195","88902170110","-244754085"
"025530","SJM홀딩스","3307996","3245792","-62204","11717222099","11468613573","-248608526"
"000227","유유제약2우B","481349","458119","-23230","5085763200","4834867690","-250895510"
"008870","금비","588267","582395","-5872","34452714800","34137478550","-315236250"
"000075","삼양홀딩스우","128734","123489","-5245","8033681000","7716500600","-317180400"
"009770","삼정펄프","575431","566598","-8833","16172203750","15855000125","-317203625"
"088790","진도","17112987","16947955","-165032","35758797158","35439226831","-319570327"
"041650","상신브레이크","8992132","8879512","-112620","25986667791","25657872364","-328795427"
"35320K","대덕전자1우","2828714","2800777","-27937","33601058640","33269773720","-331284920"
"000860","강남제비스코","2682740","2631806","-50934","38488077245","38151564350","-336512895"
"012280","영화금속","21249625","20869535","-380090","18673262941","18329296348","-343966593"
"036580","팜스코","7773902","7633990","-139912","19568607277","19220650364","-347956913"
"003480","한진중공업홀딩스","33184196","33062430","-121766","182968405814","182618597230","-349808584"
"084695","대상홀딩스우","5365530","5346369","-19161","96540337850","96154926260","-385411590"
"004720","팜젠사이언스","33331502","33215101","-116401","156824646130","156437341971","-387304159"
"001340","PKC","23430968","23382934","-48034","151272170370","150884797900","-387372470"
"003495","대한항공우","2213583","2196143","-17440","55920443775","55527140250","-393303525"
"155660","DSR","4801145","4703850","-97295","19000626676","18601333106","-399293570"
"005820","원림","276843","248698","-28145","3976211985","3573409750","-402802235"
"008775","호텔신라우","866173","855791","-10382","35376583300","34926500175","-450083125"
"009140","경인전자","974904","951794","-23110","19711071885","19258264265","-452807620"
"003830","대한화섬","76198","72887","-3311","9589647000","9114711500","-474935500"
"084870","TBH글로벌","16171209","15762837","-408372","22107608497","21624244592","-483363905"
"003520","영진약품","89714243","89465640","-248603","195999750383","195512748413","-487001970"
"005360","모나미","64912728","64574157","-338571","161610618862","161108829769","-501789093"
"002820","SUN&L","3608090","3426316","-181774","10022267704","9510852679","-511415025"
"000545","흥국화재우","24952590","24870603","-81987","310804832982","310286561337","-518271645"
"021050","서원","49101308","48744799","-356509","61853393099","61328548763","-524844336"
"051630","진양화학","69633061","69368618","-264443","260602141394","260072662622","-529478772"
"002870","신풍","55459003","54840721","-618282","70042760651","69512537112","-530223539"
"002100","경농","6772276","6716971","-55305","65043414825","64489794625","-553620200"
"011330","유니켐","56622429","56025393","-597036","85222702243","84655516085","-567186158"
"900140","엘브이엠씨홀딩스","88204769","87801408","-403361","156500857290","155928714960","-572142330"
"069730","DSR제강","7121363","6961567","-159796","26499123020","25921933448","-577189572"
"008420","문배철강","76132270","75947137","-185133","198737443876","198150579123","-586864753"
"000890","보해양조","102210275","101172669","-1037606","49148995067","48556688683","-592306384"
"005500","삼진제약","4897629","4867932","-29697","94679102445","94085568920","-593533525"
"004060","SG세계물산","237193870","235180304","-2013566","82264332226","81629241640","-635090586"
"002960","한국쉘석유","355187","354606","-581","138944558750","138289162250","-655396500"
"002700","신일전자","122998106","122316647","-681459","188481429995","187820582160","-660847835"
"016800","퍼시스","177920","163920","-14000","8041875050","7380225200","-661649850"
"003650","미창석유","213610","207006","-6604","22702004050","22034093800","-667910250"
"032560","황금에스티","3520132","3411349","-108783","19853195135","19181527235","-671667900"
"005305","롯데칠성우","368964","361350","-7614","26076242250","25401257350","-674984900"
"000590","CS홀딩스","184136","176161","-7975","15089486750","14399777350","-689709400"
"075180","새론오토모티브","1895771","1677180","-218591","6272973268","5562433123","-710540145"
"000850","화천기공","2917240","2885939","-31301","103941943525","103193216125","-748727400"
"011785","금호석유화학우","1096896","1090699","-6197","63323672275","62573548975","-750123300"
"081000","일진다이아","11190860","11129449","-61411","162284367150","161499913725","-784453425"
"226320","잇츠한불","4646399","4565995","-80404","58486974745","57699598755","-787375990"
"001685","대상우","1955079","1906153","-48926","33039395710","32234289180","-805106530"
"011810","STX","7043768","6846019","-197749","27948405642","27133797362","-814608280"
"010960","삼호개발","27030222","26723694","-306528","103064887576","102245739277","-819148299"
"107590","미원홀딩스","72852","60915","-11937","5263868700","4432779500","-831089200"
"400760","NH올원리츠","14022286","13758599","-263687","47827468965","46987822159","-839646806"
"001380","SG글로벌","224463192","223307378","-1155814","697832071435","696988383212","-843688223"
"007815","코리아써우","6243766","6164743","-79023","57654018535","56791776090","-862242445"
"000225","유유제약1우","2906301","2707043","-199258","14439652573","13533433239","-906219334"
"000480","CR홀딩스","6277041","6055149","-221892","31923586603","31016999073","-906587530"
"023350","한국종합기술","20446131","20248426","-197705","117027386596","116104264124","-923122472"
"007460","에이프로젠","600065141","600699275","634134","436912018370","435972863710","-939154660"
"002450","삼익악기","58813100","57953660","-859440","79809112605","78851372193","-957740412"
"018500","동원금속","205808926","204798474","-1010452","396751016055","395752060072","-998955983"
"010640","진양폴리","28588992","28395607","-193385","159192236045","158149924172","-1042311873"
"013570","디와이","9692489","9447014","-245475","41529355731","40484796036","-1044559695"
"100250","진양홀딩스","14645314","14311459","-333855","47000301319","45917571381","-1082729938"
"003240","태광산업","170524","170031","-493","155593464000","154496703500","-1096760500"
"000220","유유제약","15804183","15583082","-221101","72979335263","71879167564","-1100167699"
"432320","KB스타리츠","9419049","9392930","-26119","35433680639","34320455235","-1113225404"
"007540","샘표","3962455","3932828","-29627","208700065300","207576470150","-1123595150"
"009835","한화솔루션우","5350488","5303144","-47344","127591026820","126444041105","-1146985715"
"005740","크라운해태홀딩스","28442540","28238690","-203850","229994934225","228842106975","-1152827250"
"005320","온타이드","137558628","134910689","-2647939","82379194648","81224008381","-1155186267"
"090350","노루페인트","14880746","14804941","-75805","129393767925","128205082935","-1188684990"
"004450","삼화왕관","333677","305066","-28611","11946123950","10743741500","-1202382450"
"357120","코람코라이프인프라리츠","10705738","10525673","-180065","46944936289","45735860080","-1209076209"
"016710","대성홀딩스","5213830","5094903","-118927","46871597590","45656987410","-1214610180"
"089470","HDC현대EP","5789643","5492204","-297439","22785572294","21569605746","-1215966548"
"004100","태양금속","241100705","240275089","-825616","806211707146","804983822092","-1227885054"
"009680","모토닉","6726582","6594579","-132003","69065567945","67831837370","-1233730575"
"003070","코오롱글로벌","4407579","4288914","-118665","40957308440","39712094695","-1245213745"
"004365","세방우","1978426","1840820","-137606","17777232425","16509930810","-1267301615"
"123700","SJM","9288447","8929813","-358634","32334887648","31051591587","-1283296061"
"035000","HS애드","4965960","4782925","-183035","39200089000","37871296670","-1328792330"
"129260","인터지스","58715514","57943397","-772117","182869282549","181525370668","-1343911881"
"093230","이아이디","500284799","489324850","-10959949","40529105801","39180322803","-1348782998"
"000725","현대건설우","1362028","1336073","-25955","79171755425","77788621700","-1383133725"
"002170","삼양통상","328773","304333","-24440","17209531325","15810994950","-1398536375"
"033270","유나이티드제약","5766483","5709025","-57458","115686292025","114208545010","-1477747015"
"023810","인팩","6641746","6409217","-232529","43700659645","42220524950","-1480134695"
"271980","제일약품","24020110","23926398","-93712","335916017770","334420253715","-1495764055"
"021820","세원정공","5097243","4941206","-156037","52287166630","50787576290","-1499590340"
"007860","서연","32337389","32199403","-137986","295049574205","293393077655","-1656496550"
"446070","유니드비티플러스","10589022","10171428","-417594","46584067308","44896116274","-1687951034"
"011930","신성이엔지","696495577","697714339","1218762","1130662341264","1128944958903","-1717382361"
"005010","휴스틸","274883671","274263026","-620645","1539166050758","1537447117999","-1718932759"
"002220","한일철강","31370932","30490789","-880143","98964623573","97221905679","-1742717894"
"126560","현대퓨처넷","15563623","15068920","-494703","51371264426","49613515559","-1757748867"
"084690","대상홀딩스","92599931","91895902","-704029","1160550616340","1158691419705","-1859196635"
"049770","동원F&B","1958008","1938274","-19734","68325241200","66444811400","-1880429800"
"002990","금호건설","17373892","16942720","-431172","59194199282","57308076231","-1886123051"
"000970","한국주철관","36825225","36545395","-279830","269916300885","268013953205","-1902347680"
"001200","유진투자증권","149766302","149508961","-257341","510754478208","508832414517","-1922063691"
"026940","부국철강","26503396","25653836","-849560","65917494115","63960029312","-1957464803"
"018470","조일알미늄","260447433","259080196","-1367237","409934586914","407973488480","-1961098434"
"044380","주연테크","112584628","108537745","-4046883","48907909145","46907975018","-1999934127"
"010580","에스엠벡셀","317518486","315255485","-2263001","771571501486","769568716721","-2002784765"
"001230","동국홀딩스","9875905","9645863","-230042","78781580305","76760218925","-2021361380"
"100220","비상교육","28414265","28089120","-325145","173695656773","171661076099","-2034580674"
"145990","삼양사","2056398","2024144","-32254","104133651525","102083406950","-2050244575"
"012800","대창","241486906","239947712","-1539194","356556282548","354481483768","-2074798780"
"044820","코스맥스비티아이","3406703","3379554","-27149","56479271835","54381631655","-2097640180"
"033780","KT&G","12304957","12584593","279636","1573160219750","1571028717850","-2131501900"
"012510","더존비즈온","35389631","35622982","233351","2646405578450","2644265241450","-2140337000"
"025000","KPX케미칼","869393","835479","-33914","41699394725","39528510575","-2170884150"
"18064K","한진칼우","7700687","7627479","-73208","336483913125","334303883125","-2180030000"
"002240","고려제강","3116496","2996957","-119539","57132494255","54920979705","-2211514550"
"010690","화신","52043018","51825329","-217689","441052389745","438777978085","-2274411660"
"058860","KTis","61367583","60575055","-792528","173346774998","171067548072","-2279226926"
"072130","유엔젤","41498651","41006396","-492255","225866634536","223570261247","-2296373289"
"004080","신흥","441536","275406","-166130","6227937445","3904933715","-2323003730"
"003300","한일홀딩스","1994987","1842373","-152614","32628851950","30271503115","-2357348835"
"227840","현대코퍼레이션홀딩스","3533172","3344301","-188871","43440879400","41080162450","-2360716950"
"014790","HL D&I","18854663","17867005","-987658","49376816036","47015685285","-2361130751"
"000180","성창기업지주","13363241","11948025","-1415216","20530292434","18119166215","-2411126219"
"016380","KG스틸","20947633","20929997","-17636","127127667660","124666768410","-2460899250"
"003460","유화증권","10767652","9859508","-908144","30210231396","27674625627","-2535605769"
"024110","기업은행","81151982","80767164","-384818","1431747212095","1429134045130","-2613166965"
"000430","대원강업","14371222","13748120","-623102","55448864629","52765488741","-2683375888"
"460860","동국제강","30899887","30897186","-2701","296446115880","293712105225","-2734010655"
"002460","HS화성","2121363","1876806","-244557","22508720115","19761076655","-2747643460"
"013000","세우글로벌","25421512","23351541","-2069971","34377659527","31624413045","-2753246482"
"006090","사조오양","3864868","3572281","-292587","35737806425","32980754605","-2757051820"
"058850","KTcs","86786993","85749976","-1037017","253329998895","250523664655","-2806334240"
"134380","미원화학","127528","93364","-34164","10796478900","7900994400","-2895484500"
"023450","동남합성","281424","195502","-85922","9291811400","6395758925","-2896052475"
"092230","KPX홀딩스","584754","540984","-43770","38139895550","35180322300","-2959573250"
"008040","사조동아원","336951945","333496898","-3455047","420310934375","417306898849","-3004035526"
"000700","유수홀딩스","3143391","2620092","-523299","18136946245","15122610345","-3014335900"
"006390","한일현대시멘트","4391231","4271439","-119792","78285470480","75233235545","-3052234935"
"005960","동부건설","8883252","8394641","-488611","48155619786","45102940823","-3052678963"
"058730","다스코","53031145","51976038","-1055107","173451336739","170377673813","-3073662926"
"002025","코오롱우","4008509","3869707","-138802","87314734780","84229760975","-3084973805"
"019440","세아특수강","2875790","2679586","-196204","44132508365","41034771600","-3097736765"
"317400","자이에스앤디","16995451","16272497","-722954","64029185514","60831563509","-3197622005"
"067830","세이브존I&C","52353023","51033667","-1319356","178000126628","174780400529","-3219726099"
"036530","SNT홀딩스","3140920","3074155","-66765","153495044200","150272534050","-3222510150"
"004890","동일산업","267141","186544","-80597","11023286500","7779459375","-3243827125"
"006805","미래에셋증권우","38571878","38038417","-533461","469128076309","465809323948","-3318752361"
"078935","GS우","1723913","1652798","-71115","72827039675","69446404525","-3380635150"
"001465","BYC우","1186927","1015449","-171478","24684507725","21219195480","-3465312245"
"004960","한신공영","25677300","25251533","-425767","270677001425","267140578575","-3536422850"
"005810","풍산홀딩스","9866807","9642275","-224532","409808812725","406239352600","-3569460125"
"010660","화천기계","106005299","104540055","-1465244","494082098785","490498046942","-3584051843"
"000140","하이트진로홀딩스","7859508","7496462","-363046","82709372290","79055884380","-3653487910"
"005680","삼영전자","3865660","3501172","-364488","41259152215","37601167250","-3657984965"
"013520","화승코퍼레이션","34295791","32575631","-1720160","68755164502","65017872546","-3737291956"
"091090","세원이앤씨","73674000","53328775","-20345225","16021107819","12174724191","-3846383628"
"037560","LG헬로비전","188121671","186691349","-1430322","550007569029","546140949533","-3866619496"
"005750","대림바스","11607814","10696447","-911367","53657907252","49753041663","-3904865589"
"009290","광동제약","13632102","12962723","-669379","82083600410","78122189040","-3961411370"
"264900","크라운제과","7401708","6959957","-441751","66655927225","62666923845","-3989003380"
"006125","SK디스커버리우","780152","670754","-109398","28774300750","24764725900","-4009574850"
"007690","국도화학","2139867","2048514","-91353","75802155375","71760161550","-4041993825"
"006040","동원산업","5289248","5177157","-112091","232629435050","228578577825","-4050857225"
"248170","샘표식품","5232398","5083061","-149337","148001359200","143941051175","-4060308025"
"010420","한솔PNS","18291828","16098533","-2193295","31186535572","27118147261","-4068388311"
"024090","디씨엠","1450692","1114318","-336374","18033693705","13856722040","-4176971665"
"004150","한솔홀딩스","20568198","19305258","-1262940","62992531019","58783683180","-4208847839"
"090435","아모레퍼시픽우","2266728","2172647","-94081","94292471850","90072719775","-4219752075"
"003475","유안타증권우","7609068","6354903","-1254165","26239066233","21880669345","-4358396888"
"078000","텔코웨어","10240172","9876371","-363801","151386368580","146805288725","-4581079855"
"417310","코람코더원리츠","9233728","8302885","-930843","59916689026","55313797709","-4602891317"
"078930","GS","21143674","22097711","954037","990328171825","985653561900","-4674609925"
"009180","한솔로지스틱스","23881753","22262236","-1619517","61951668499","57241774259","-4709894240"
"009160","SIMPAC","14918391","14066923","-851468","69969998575","65186741304","-4783257271"
"027410","BGF","20624435","19463972","-1160463","82906611178","78099629002","-4806982176"
"001080","만호제강","1634219","1536588","-97631","71046261800","66186546875","-4859714925"
"002200","한국수출포장","13533763","11932581","-1601182","39371203542","34500093557","-4871109985"
"002030","아세아","180219","162397","-17822","55738964500","50820076500","-4918888000"
"084010","대한제강","2885204","2572897","-312307","48338376375","43412531970","-4925844405"
"012200","계양전기","61078875","59991383","-1087492","219912306433","214985657610","-4926648823"
"019180","티에이치엔","76248108","75048382","-1199726","391614165853","386597567056","-5016598797"
"004360","세방","8663451","8324379","-339072","121990079255","116922410140","-5067669115"
"306200","세아제강","2210094","2212780","2686","373105774750","367981877500","-5123897250"
"267290","경동도시가스","2265244","2006912","-258332","45305951795","40051345135","-5254606660"
"003010","혜인","19293408","18284247","-1009161","103376825704","98110958578","-5265867126"
"001460","BYC","764445","618044","-146401","29238628300","23912394450","-5326233850"
"088260","이리츠코크렙","4605954","3462868","-1143086","20980294909","15580630745","-5399664164"
"003720","삼영","100622105","100236173","-385932","570458229268","565037901917","-5420327351"
"003555","LG우","1315067","1234554","-80513","81910983250","76441905450","-5469077800"
"006220","제주은행","130761554","130092963","-668591","1790293004310","1784731203840","-5561800470"
"210540","디와이파워","5734957","5312013","-422944","72887908390","67289565100","-5598343290"
"111110","호전실업","6168216","5499141","-669075","49423397645","43774516815","-5648880830"
"012030","DB","157815893","154065186","-3750707","241922569262","236196362079","-5726207183"
"377740","바이오노트","11712127","10674146","-1037981","60979396446","55197283223","-5782113223"
"004710","한솔테크닉스","36136920","35163453","-973467","216707093325","210833847356","-5873245969"
"003200","일신방직","6001081","5406069","-595012","65565592000","59327373580","-6238218420"
"007280","한국특강","24054665","20323685","-3730980","40610151542","34318253709","-6291897833"
"005945","NH투자증권우","13860773","13386200","-474573","220034426720","213702747480","-6331679240"
"044450","KSS해운","8703203","8046686","-656517","81969215050","75595862010","-6373353040"
"004250","NPC","6444476","4929800","-1514676","26906926597","20528072855","-6378853742"
"002350","넥센타이어","15827741","15471791","-355950","99508104395","93114483747","-6393620648"
"016740","두올","18931988","17001291","-1930697","67100670697","60659270394","-6441400303"
"003780","진양산업","65546675","64300917","-1245758","549542850620","543069862505","-6472988115"
